label,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
1,1.0,1.0,43.0,42.0,42.0,40.0,39.0,34.0,21.612661,9.669272,0.903438,0.274757,0.128841,0.082272,0.066749,0.058987,0.541183,0.099347,0.0
1,1.0,1.0,39.0,39.0,38.0,36.0,29.0,20.0,19.162652,8.140657,1.995124,0.571997,0.311166,0.276084,0.253204,0.241001,0.543686,0.118975,0.0
1,1.0,1.0,52.0,50.0,46.0,43.0,41.0,27.0,55.903345,32.687827,9.089159,1.426168,0.088185,0.021286,0.015204,0.013684,0.469959,0.10643,0.0
-1,1.0,1.0,56.0,55.0,54.0,53.0,49.0,37.0,13.526397,3.44984,0.900629,0.074024,0.0,0.0,0.0,0.0,0.518191,0.135711,0.0
1,1.0,1.0,48.0,47.0,46.0,44.0,44.0,34.0,35.941186,21.921019,0.16601,0.0,0.0,0.0,0.0,0.0,0.525926,0.102988,0.0
-1,1.0,0.0,30.0,30.0,30.0,29.0,27.0,21.0,5.16331,0.846716,0.003019,0.0,0.0,0.0,0.0,0.0,0.498254,0.125272,0.0
1,1.0,1.0,55.0,53.0,51.0,46.0,43.0,34.0,23.318174,3.723004,1.814051,0.031116,0.0,0.0,0.0,0.0,0.539597,0.108905,0.0
1,1.0,1.0,16.0,14.0,14.0,12.0,9.0,8.0,38.413333,17.045113,4.031629,0.074587,0.010795,0.001963,0.0,0.0,0.540083,0.102067,1.0
-1,1.0,1.0,61.0,59.0,58.0,56.0,53.0,42.0,52.85674,26.705207,6.116492,0.338953,0.0,0.0,0.0,0.0,0.483067,0.092023,0.0
1,1.0,1.0,19.0,17.0,15.0,12.0,12.0,7.0,179.703958,34.678202,13.018953,1.045157,0.023003,0.005001,0.002,0.0,0.470425,0.094014,1.0
-1,1.0,1.0,56.0,56.0,55.0,53.0,42.0,28.0,53.586887,21.60942,11.923178,4.328319,0.928482,0.22829,0.0,0.0,0.472707,0.116443,0.0
-1,1.0,1.0,57.0,57.0,55.0,50.0,42.0,31.0,53.436893,30.787959,16.435701,6.679998,2.058713,0.587321,0.075733,0.023184,0.519501,0.105099,0.0
-1,1.0,1.0,52.0,51.0,51.0,47.0,42.0,33.0,67.901042,41.540922,24.251249,6.72078,1.535258,0.243862,0.033742,0.006135,0.488149,0.1319,0.0
1,1.0,1.0,22.0,22.0,19.0,17.0,15.0,11.0,5.468078,2.519937,0.155571,0.0,0.0,0.0,0.0,0.0,0.546808,0.174054,1.0
1,1.0,1.0,74.0,68.0,64.0,47.0,33.0,23.0,31.972796,15.06526,1.679252,0.775116,0.484073,0.322048,0.20103,0.037006,0.512147,0.091014,0.0
1,1.0,1.0,89.0,88.0,87.0,79.0,71.0,47.0,40.464405,13.897477,3.555385,0.395387,0.184514,0.031011,0.018606,0.013955,0.550869,0.088381,0.0
1,1.0,1.0,64.0,58.0,56.0,51.0,47.0,32.0,40.989728,17.845018,4.112388,0.724718,0.057052,0.0,0.0,0.0,0.549593,0.092517,0.0
1,1.0,1.0,91.0,79.0,70.0,66.0,57.0,37.0,44.589075,21.404577,11.891257,4.496892,2.129941,0.819329,0.040809,0.004709,0.51273,0.100454,0.0
1,1.0,1.0,69.0,66.0,59.0,43.0,31.0,19.0,161.899703,23.385648,12.578529,1.674972,0.181709,0.0,0.0,0.0,0.512019,0.125877,1.0
-1,1.0,1.0,29.0,29.0,28.0,25.0,18.0,11.0,55.449801,16.928675,3.192181,0.215924,0.0,0.0,0.0,0.0,0.532954,0.091427,1.0
1,1.0,1.0,47.0,39.0,33.0,23.0,17.0,10.0,80.308142,33.759494,19.62536,16.094403,12.540772,9.182962,5.228413,3.086753,0.48357,0.098941,1.0
1,1.0,0.0,23.0,22.0,20.0,18.0,13.0,8.0,131.077221,47.825963,24.719398,3.161361,0.044599,0.00726,0.001037,0.0,0.486577,0.115128,1.0
-1,1.0,1.0,66.0,62.0,61.0,61.0,57.0,44.0,42.595095,20.475159,2.783822,1.13136,0.498044,0.215204,0.0,0.0,0.527952,0.086082,0.0
1,1.0,0.0,30.0,29.0,29.0,27.0,26.0,22.0,10.644577,4.290741,0.23596,0.0,0.0,0.0,0.0,0.0,0.542096,0.130399,0.0
-1,1.0,1.0,32.0,32.0,32.0,31.0,29.0,25.0,19.273924,9.182954,1.230416,0.317728,0.0,0.0,0.0,0.0,0.521133,0.137059,0.0
-1,1.0,1.0,63.0,62.0,61.0,57.0,54.0,32.0,39.929102,16.877218,5.613056,0.867528,0.132412,0.035006,0.016742,0.0,0.537726,0.097407,0.0
1,1.0,1.0,21.0,21.0,21.0,18.0,17.0,16.0,22.696828,10.016312,2.619998,0.034383,0.00393,0.00393,0.00393,0.00393,0.534833,0.090379,1.0
-1,1.0,1.0,17.0,17.0,15.0,13.0,10.0,4.0,18.929229,6.081112,1.572806,0.175766,0.007071,0.0,0.0,0.0,0.56814,0.091924,0.0
-1,1.0,1.0,39.0,39.0,39.0,38.0,37.0,28.0,65.857616,39.572196,6.997712,0.937597,0.256983,0.082546,0.0,0.0,0.546121,0.101236,0.0
-1,1.0,1.0,26.0,25.0,25.0,25.0,25.0,17.0,6.380293,1.676361,0.02454,0.0,0.0,0.0,0.0,0.0,0.5496,0.092023,1.0
-1,1.0,1.0,40.0,40.0,40.0,37.0,35.0,27.0,19.74204,9.348577,1.209544,0.167736,0.073865,0.010772,0.006155,0.0,0.519802,0.124648,0.0
-1,1.0,1.0,15.0,15.0,15.0,15.0,12.0,10.0,55.831567,8.713496,2.060281,0.08491,0.00488,0.00488,0.00488,0.00488,0.492876,0.121997,1.0
1,1.0,1.0,62.0,61.0,61.0,61.0,60.0,49.0,15.176955,9.311751,0.761573,0.12615,0.0,0.0,0.0,0.0,0.561448,0.101232,0.0
1,1.0,1.0,17.0,16.0,13.0,11.0,10.0,5.0,210.819039,74.587451,38.238853,8.032076,0.033286,0.0,0.0,0.0,0.553325,0.084729,1.0
-1,1.0,1.0,10.0,10.0,9.0,8.0,5.0,4.0,67.01964,28.020404,17.915838,3.554195,0.270339,0.00102,0.0,0.0,0.553423,0.100995,0.0
-1,1.0,1.0,52.0,51.0,51.0,47.0,44.0,30.0,14.720819,2.266045,0.375877,0.007702,0.0,0.0,0.0,0.0,0.548588,0.100131,0.0
-1,1.0,1.0,12.0,12.0,12.0,11.0,9.0,4.0,13.366027,2.027419,0.447194,0.00415,0.0,0.0,0.0,0.0,0.540938,0.087156,1.0
1,1.0,1.0,9.0,8.0,7.0,7.0,6.0,5.0,52.047872,6.464113,1.194268,0.059052,0.001018,0.001018,0.0,0.0,0.557803,0.095704,1.0
-1,1.0,1.0,35.0,35.0,34.0,33.0,31.0,26.0,13.144525,6.33682,0.650566,0.027881,0.0,0.0,0.0,0.0,0.53342,0.130113,0.0
1,1.0,1.0,89.0,82.0,75.0,63.0,50.0,26.0,101.760123,44.161169,14.393255,6.712149,3.332214,1.888116,1.076849,0.570585,0.51934,0.113079,1.0
-1,1.0,1.0,6.0,6.0,6.0,6.0,6.0,5.0,142.251289,24.543711,12.261985,1.604178,0.001039,0.0,0.0,0.0,0.546352,0.164158,1.0
1,1.0,1.0,51.0,50.0,48.0,42.0,37.0,22.0,110.644051,54.594325,12.291867,1.497559,0.100604,0.027786,0.003833,0.003833,0.530484,0.10252,1.0
1,1.0,1.0,24.0,22.0,21.0,18.0,17.0,13.0,46.886285,14.785981,2.549909,0.401536,0.011296,0.002054,0.0,0.0,0.528378,0.075994,1.0
1,1.0,1.0,64.0,62.0,60.0,58.0,51.0,43.0,42.140207,20.794294,7.617959,0.695383,0.137514,0.0,0.0,0.0,0.485808,0.087509,0.0
1,1.0,0.0,56.0,55.0,55.0,51.0,48.0,33.0,15.933947,6.261148,1.201744,0.061946,0.0,0.0,0.0,0.0,0.540794,0.103759,0.0
1,1.0,1.0,64.0,63.0,62.0,60.0,57.0,54.0,36.052177,13.940611,2.904294,0.031145,0.0,0.0,0.0,0.0,0.552828,0.146383,0.0
1,1.0,1.0,63.0,63.0,61.0,59.0,55.0,48.0,13.198181,5.947414,1.164862,0.10156,0.020004,0.006155,0.003078,0.0,0.507123,0.090788,0.0
-1,1.0,1.0,16.0,16.0,15.0,13.0,12.0,10.0,82.30182,42.412705,6.386126,0.423854,0.022462,0.00293,0.001953,0.000977,0.524556,0.122078,0.0
-1,1.0,1.0,49.0,49.0,49.0,44.0,40.0,27.0,30.990775,11.926928,3.188251,0.589399,0.123682,0.0,0.0,0.0,0.506254,0.099251,0.0
-1,0.0,1.0,16.0,15.0,15.0,14.0,12.0,9.0,1.585571,0.064843,0.004632,0.0,0.0,0.0,0.0,0.0,0.492522,0.125055,1.0
-1,1.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0,26.240091,14.503978,1.847966,0.107202,0.0,0.0,0.0,0.0,0.480484,0.113328,1.0
1,1.0,0.0,18.0,15.0,13.0,13.0,12.0,7.0,60.215769,20.613718,6.337267,2.423283,0.297936,0.011224,0.0,0.0,0.484838,0.148968,1.0
-1,1.0,0.0,18.0,18.0,17.0,16.0,13.0,9.0,45.584834,13.676211,1.94219,0.067563,0.009516,0.006661,0.006661,0.00571,0.545007,0.106578,1.0
1,1.0,1.0,15.0,14.0,14.0,14.0,13.0,8.0,24.963152,1.112323,0.202241,0.0,0.0,0.0,0.0,0.0,0.518514,0.097993,0.0
1,1.0,1.0,89.0,86.0,84.0,81.0,78.0,71.0,33.240147,17.404309,4.412719,0.006363,0.0,0.0,0.0,0.0,0.549771,0.103398,0.0
-1,1.0,1.0,16.0,16.0,16.0,16.0,15.0,9.0,182.410841,51.85002,19.226295,3.303264,0.344026,0.085491,0.01957,0.01339,0.514502,0.104032,1.0
-1,1.0,1.0,12.0,12.0,11.0,8.0,8.0,8.0,189.598986,48.266202,21.881298,2.869407,0.421728,0.1106,0.002067,0.0,0.574457,0.102331,1.0
1,1.0,0.0,19.0,19.0,17.0,14.0,8.0,8.0,137.030933,15.034527,4.659757,0.567083,0.184118,0.093637,0.016834,0.008417,0.548436,0.095741,1.0
-1,1.0,1.0,38.0,38.0,37.0,34.0,34.0,27.0,12.620319,3.332625,0.064562,0.0,0.0,0.0,0.0,0.0,0.568055,0.107603,0.0
1,1.0,1.0,19.0,19.0,17.0,17.0,14.0,9.0,97.439931,44.077855,15.029826,1.765179,0.135227,0.005161,0.0,0.0,0.524162,0.093936,1.0
1,1.0,1.0,66.0,65.0,51.0,42.0,29.0,19.0,208.147846,48.593544,28.071082,6.437186,0.284202,0.112666,0.00203,0.0,0.518021,0.085261,1.0
1,1.0,1.0,71.0,70.0,69.0,65.0,61.0,35.0,22.713486,7.067331,1.158354,0.060886,0.0,0.0,0.0,0.0,0.502431,0.062408,0.0
-1,1.0,1.0,58.0,57.0,55.0,50.0,43.0,34.0,31.499303,16.223873,7.405699,0.924929,0.163038,0.083087,0.02665,0.010974,0.519667,0.125414,0.0
-1,1.0,1.0,11.0,10.0,9.0,8.0,6.0,5.0,127.514465,16.157103,7.389192,1.580281,0.066494,0.006234,0.004156,0.0,0.53209,0.076884,0.0
1,1.0,1.0,41.0,41.0,39.0,37.0,36.0,28.0,9.874715,1.126417,0.173295,0.0,0.0,0.0,0.0,0.0,0.488187,0.13616,0.0
1,1.0,0.0,12.0,11.0,10.0,7.0,6.0,4.0,52.400954,12.633336,5.504258,0.789584,0.005188,0.0,0.0,0.0,0.490629,0.087155,0.0
1,1.0,1.0,52.0,46.0,45.0,45.0,43.0,27.0,15.196175,2.928438,0.77866,0.0,0.0,0.0,0.0,0.0,0.546005,0.103103,0.0
1,1.0,1.0,151.0,131.0,120.0,105.0,84.0,57.0,45.003816,21.600797,13.209197,5.526918,3.618145,1.756558,0.715409,0.136993,0.502597,0.114161,0.0
-1,1.0,0.0,55.0,54.0,54.0,51.0,42.0,33.0,57.387431,31.705494,14.686701,5.78913,1.916517,0.688059,0.123303,0.036534,0.549312,0.101991,0.0
1,1.0,1.0,43.0,41.0,41.0,37.0,30.0,23.0,13.584697,4.33122,0.888847,0.010691,0.0,0.0,0.0,0.0,0.537812,0.091634,0.0
1,1.0,1.0,17.0,16.0,13.0,13.0,10.0,7.0,66.667356,32.732646,10.231284,1.204027,0.101154,0.042229,0.00491,0.002946,0.556169,0.087405,0.0
-1,1.0,0.0,20.0,20.0,20.0,19.0,17.0,10.0,72.678748,25.716725,14.658684,2.235713,0.065284,0.005022,0.0,0.0,0.526396,0.084367,1.0
-1,1.0,1.0,55.0,53.0,51.0,47.0,39.0,26.0,71.337302,39.430203,21.117569,3.956318,0.636703,0.032852,0.0,0.0,0.540769,0.117329,0.0
-1,1.0,1.0,26.0,26.0,23.0,22.0,17.0,8.0,102.084343,25.294782,13.534715,2.045439,0.014507,0.005803,0.004836,0.003868,0.478575,0.10058,1.0
-1,1.0,1.0,35.0,34.0,32.0,27.0,23.0,16.0,127.52255,52.804797,31.100562,6.027092,1.171908,0.302551,0.042127,0.017234,0.471936,0.116808,1.0
-1,1.0,1.0,9.0,9.0,9.0,9.0,8.0,5.0,196.172269,36.529744,18.431154,3.606006,0.05935,0.0,0.0,0.0,0.5215,0.108467,0.0
-1,1.0,1.0,10.0,10.0,10.0,9.0,5.0,4.0,33.273921,8.460922,1.296987,0.117103,0.0,0.0,0.0,0.0,0.565969,0.120055,1.0
-1,1.0,1.0,5.0,5.0,5.0,5.0,4.0,2.0,75.073968,17.442174,5.785361,1.049306,0.118503,0.047604,0.00709,0.0,0.551169,0.102297,0.0
-1,1.0,1.0,35.0,34.0,33.0,31.0,23.0,14.0,64.555398,32.798346,12.322802,4.69705,2.101132,1.0735,0.324978,0.126868,0.568962,0.089784,1.0
1,1.0,1.0,62.0,58.0,56.0,54.0,51.0,44.0,15.940036,9.944342,3.085268,0.030946,0.0,0.0,0.0,0.0,0.569273,0.117593,1.0
1,1.0,1.0,34.0,33.0,27.0,21.0,16.0,9.0,13.273712,4.294346,1.511429,0.446046,0.192774,0.107666,0.003076,0.0,0.574559,0.086133,0.0
-1,1.0,1.0,15.0,14.0,13.0,13.0,11.0,8.0,41.710781,14.05913,2.191453,0.064622,0.008553,0.006652,0.006652,0.005702,0.50477,0.114039,1.0
1,1.0,1.0,79.0,79.0,78.0,77.0,73.0,68.0,21.415656,11.118347,2.299217,0.238819,0.118629,0.026535,0.0,0.0,0.535719,0.071802,0.0
1,1.0,0.0,14.0,13.0,13.0,12.0,10.0,8.0,90.996455,11.515006,4.491292,0.148244,0.004089,0.0,0.0,0.0,0.511026,0.121663,1.0
1,1.0,1.0,16.0,16.0,16.0,16.0,13.0,10.0,65.345655,29.050949,14.034021,1.800817,0.257115,0.0,0.0,0.0,0.480905,0.102239,0.0
1,1.0,1.0,42.0,41.0,40.0,37.0,34.0,22.0,29.989661,11.839058,1.112416,0.0,0.0,0.0,0.0,0.0,0.511867,0.139838,0.0
-1,1.0,1.0,68.0,68.0,63.0,59.0,54.0,39.0,49.202238,28.095693,13.009211,2.423481,0.273569,0.009274,0.0,0.0,0.522219,0.112828,0.0
-1,1.0,1.0,51.0,51.0,51.0,50.0,47.0,43.0,17.525446,5.303288,0.653304,0.0,0.0,0.0,0.0,0.0,0.565561,0.099917,0.0
-1,1.0,1.0,28.0,28.0,28.0,25.0,22.0,21.0,6.04197,2.011456,0.071458,0.0,0.0,0.0,0.0,0.0,0.552432,0.135313,0.0
1,1.0,1.0,29.0,29.0,28.0,26.0,24.0,18.0,189.752152,46.437986,22.668862,4.696562,0.730099,0.287336,0.106345,0.068511,0.494069,0.121683,1.0
-1,1.0,1.0,30.0,29.0,29.0,27.0,20.0,11.0,38.133694,14.141651,2.820528,1.070864,0.310141,0.01658,0.002926,0.002926,0.539224,0.114108,1.0
1,1.0,1.0,76.0,70.0,69.0,69.0,67.0,59.0,17.353282,7.519909,2.553264,1.011468,0.565684,0.0,0.0,0.0,0.551115,0.095305,0.0
1,1.0,1.0,60.0,58.0,55.0,50.0,40.0,28.0,56.709584,22.095023,11.583424,4.423014,1.065657,0.308439,0.075568,0.006169,0.557213,0.128002,0.0
1,1.0,1.0,33.0,33.0,30.0,25.0,20.0,12.0,180.646355,61.770755,25.424302,6.820715,2.320945,0.379318,0.135113,0.044037,0.505824,0.101085,1.0
-1,1.0,1.0,19.0,19.0,18.0,16.0,12.0,11.0,32.664999,13.682969,4.325823,0.413333,0.107486,0.04104,0.003909,0.003909,0.505168,0.104555,0.0
1,1.0,1.0,51.0,49.0,49.0,44.0,41.0,32.0,25.949651,14.342938,1.002086,0.003122,0.0,0.0,0.0,0.0,0.507111,0.126431,0.0
1,1.0,1.0,13.0,12.0,11.0,10.0,9.0,6.0,175.634291,10.237137,3.939558,0.447932,0.023468,0.007142,0.002041,0.002041,0.508804,0.101014,1.0
1,1.0,1.0,40.0,37.0,36.0,33.0,31.0,25.0,15.609862,6.743903,0.715542,0.006142,0.0,0.0,0.0,0.0,0.49121,0.107485,0.0
1,1.0,1.0,22.0,20.0,16.0,13.0,10.0,7.0,87.69468,36.084155,15.664896,1.653017,0.0,0.0,0.0,0.0,0.524302,0.086838,1.0
1,1.0,0.0,18.0,18.0,18.0,17.0,13.0,8.0,57.121644,37.996253,13.657067,0.716757,0.0,0.0,0.0,0.0,0.476693,0.128283,0.0
-1,1.0,1.0,7.0,7.0,7.0,4.0,4.0,3.0,2.941371,0.987162,0.023209,0.0,0.0,0.0,0.0,0.0,0.528718,0.177937,1.0
1,1.0,1.0,99.0,98.0,68.0,53.0,42.0,27.0,298.06851,50.269654,33.693698,10.98918,6.124441,1.748958,0.358444,0.181282,0.556481,0.117421,1.0
1,1.0,1.0,71.0,62.0,57.0,47.0,37.0,23.0,95.232668,28.937086,20.983416,13.241118,9.436416,3.511711,0.637256,0.294038,0.583103,0.114057,1.0
1,1.0,1.0,84.0,75.0,71.0,65.0,60.0,49.0,14.610978,4.011277,1.400423,0.20991,0.055159,0.007661,0.0,0.0,0.494907,0.148623,0.0
-1,1.0,1.0,37.0,37.0,37.0,34.0,31.0,23.0,61.357614,35.165912,8.114027,1.204871,0.178499,0.010772,0.0,0.0,0.478189,0.110793,0.0
1,1.0,1.0,29.0,29.0,29.0,27.0,26.0,22.0,63.84635,31.315476,4.859545,0.489849,0.004099,0.0,0.0,0.0,0.51446,0.103504,0.0
-1,1.0,1.0,15.0,15.0,15.0,14.0,12.0,5.0,53.4173,8.539534,1.348972,0.087955,0.003953,0.003953,0.003953,0.003953,0.506543,0.092896,0.0
1,1.0,1.0,19.0,19.0,17.0,14.0,10.0,8.0,254.289527,36.079665,20.096039,3.450104,0.815555,0.302291,0.198378,0.032538,0.574453,0.130153,0.0
-1,1.0,1.0,19.0,19.0,19.0,17.0,16.0,10.0,87.42015,30.421513,10.420477,2.100776,0.041211,0.011775,0.00785,0.00785,0.575847,0.074572,1.0
-1,1.0,1.0,47.0,47.0,46.0,46.0,36.0,31.0,19.975663,9.419231,2.234394,0.10618,0.006155,0.0,0.0,0.0,0.566063,0.086175,0.0
-1,1.0,1.0,24.0,24.0,24.0,21.0,17.0,14.0,61.474413,31.674601,13.543525,0.830872,0.099421,0.025362,0.02029,0.014203,0.477519,0.120725,1.0
-1,1.0,1.0,55.0,55.0,54.0,54.0,52.0,42.0,15.792575,4.394227,0.382578,0.009293,0.0,0.0,0.0,0.0,0.508011,0.086738,0.0
1,1.0,1.0,69.0,67.0,64.0,54.0,35.0,20.0,114.716407,40.369563,22.201698,10.833246,5.925798,2.733302,1.628527,0.544578,0.487897,0.138487,1.0
1,1.0,1.0,53.0,53.0,52.0,51.0,51.0,41.0,8.63201,3.852405,0.383992,0.290335,0.16546,0.109266,0.085852,0.071803,0.551013,0.087413,1.0
1,1.0,1.0,45.0,44.0,43.0,42.0,39.0,30.0,29.85053,8.528505,2.111936,0.04876,0.0,0.0,0.0,0.0,0.503121,0.131044,0.0
1,1.0,1.0,42.0,39.0,36.0,29.0,21.0,13.0,96.385981,24.281414,7.722666,0.641116,0.242004,0.10051,0.072211,0.017565,0.487241,0.084897,0.0
1,1.0,1.0,41.0,41.0,40.0,37.0,35.0,28.0,7.740693,2.386675,0.157655,0.0,0.0,0.0,0.0,0.0,0.518948,0.093656,0.0
1,1.0,1.0,16.0,14.0,14.0,13.0,9.0,5.0,90.759179,42.837838,11.046315,0.634947,0.005888,0.004907,0.003925,0.003925,0.524259,0.107951,1.0
1,1.0,1.0,103.0,89.0,83.0,71.0,60.0,38.0,11.025085,3.762343,0.015592,0.010914,0.003118,0.003118,0.001559,0.001559,0.488566,0.134091,0.0
-1,1.0,1.0,9.0,9.0,9.0,8.0,6.0,6.0,214.155464,31.265109,14.763404,1.748431,0.006078,0.0,0.0,0.0,0.480691,0.105352,0.0
-1,1.0,1.0,57.0,56.0,56.0,53.0,48.0,36.0,74.070073,37.389731,20.73589,5.237865,0.859218,0.09326,0.0,0.0,0.512019,0.111607,1.0
1,1.0,1.0,45.0,42.0,38.0,34.0,26.0,15.0,96.779744,42.763946,10.710426,0.520306,0.01152,0.0048,0.00288,0.00288,0.540223,0.090238,0.0
1,1.0,1.0,42.0,42.0,38.0,34.0,29.0,22.0,188.842,109.62098,42.257684,4.22721,0.154783,0.023073,0.001923,0.000961,0.512692,0.093254,1.0
-1,1.0,1.0,14.0,14.0,12.0,10.0,8.0,6.0,39.081534,9.224076,1.313625,0.022962,0.0,0.0,0.0,0.0,0.516245,0.114811,0.0
1,1.0,0.0,69.0,68.0,66.0,61.0,59.0,45.0,8.488283,1.71537,0.178684,0.001554,0.0,0.0,0.0,0.0,0.492653,0.121195,0.0
1,1.0,1.0,29.0,28.0,24.0,22.0,19.0,10.0,69.53606,15.381034,3.094804,0.447746,0.002021,0.0,0.0,0.0,0.508188,0.110168,1.0
1,1.0,1.0,53.0,45.0,44.0,35.0,30.0,18.0,56.888723,31.72334,11.462819,4.446227,2.995735,2.079475,1.392029,0.398155,0.516385,0.096767,0.0
-1,1.0,1.0,31.0,31.0,30.0,29.0,25.0,19.0,151.929514,45.04287,22.530108,5.77716,0.830556,0.122441,0.002041,0.0,0.516652,0.108156,1.0
1,1.0,1.0,19.0,19.0,18.0,15.0,12.0,7.0,39.835403,6.067515,1.371151,0.186842,0.025302,0.003893,0.003893,0.003893,0.556415,0.111911,1.0
-1,1.0,1.0,11.0,11.0,11.0,11.0,8.0,6.0,124.114923,49.021661,27.587546,7.706053,1.116583,0.140592,0.003056,0.0,0.480642,0.111047,0.0
1,1.0,1.0,37.0,37.0,31.0,27.0,22.0,17.0,81.293263,23.867017,8.286166,1.092569,0.10313,0.041865,0.021443,0.011232,0.558357,0.108236,0.0
1,1.0,1.0,11.0,9.0,8.0,5.0,4.0,1.0,10.429941,4.230234,0.407199,0.001008,0.0,0.0,0.0,0.0,0.485566,0.126998,0.0
-1,1.0,1.0,10.0,10.0,10.0,10.0,8.0,6.0,40.641723,19.202111,4.663533,0.39985,0.0,0.0,0.0,0.0,0.549111,0.120162,0.0
1,1.0,1.0,50.0,49.0,47.0,41.0,39.0,21.0,8.676455,2.06211,0.284324,0.03363,0.003057,0.0,0.0,0.0,0.542262,0.116175,0.0
-1,1.0,1.0,71.0,68.0,67.0,62.0,58.0,40.0,34.757253,18.105717,5.684389,1.338771,0.450873,0.109256,0.066169,0.044626,0.500307,0.135416,0.0
